RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31
102001,0,United States,country,,183667.0,186667.0,190000.0,192333.0,192000.0,187000.0,182539.0,177205.0,174205.0,170667.0,169000.0,168000.0,167500.0,169500.0,173500.0,177667.0,178667.0,175333.0,171333.0,168467.0,168467.0,169133.0,168333.0,168333.0,167333.0,169093.0,171760.0,177093.0,180000.0,178967.0,174433.0,171400.0,169767.0,168300.0,165667.0,162833.0,162167.0,164000.0,168333.0,170667.0,170833.0,166667.0,163300.0,160633.0,159633.0,158000.0,156167.0,156500.0,160500.0,166833.0,173500.0,177500.0,178000.0,175000.0,171967.0,170967.0,171633.0,170000.0,168333.0,169000.0,174000.0,181333.0,188833.0,194833.0,196000.0,191833.0,187467.0,183300.0,183300.0,181633.0,181300.0,181267.0,184300.0,189633.0,195667.0,199333.0,200667.0,196667.0,193300.0,190300.0,190682.0,189715.0,189548.0,190833.0,195167.0,201967.0,208300.0,212467.0,212100.0,208100.0,203933.0,201000.0,201333.0,201298.0,199631.0,199131.0,202500.0,209204.0,216704.0,220038.0,221333.0,218000.0,215833.0,214500.0,214167.0,213333.0,211667.0,212000.0,215667.0,221333.0,228000.0,231667.0,232667.0,229333.0,226667.0,225000.0,225000.0,225000.0,225333.0,227667.0,231167.0,235833.0,240833.0,243333.0,243300.0,239267.0,235600.0,233633.0,232683.0,232017.0,230683.0,233300.0,238300.0,245300.0,251667.0,255000.0,255333.0,252311.0,250611.0,249911.0,249933.0,248967.0,249000.0,252300.0,256633.0,258300.0,260333.0,266333.0,274667.0,280333.0,282667.0,284333.0,285000.0,283333.0,283333.0,288295.0,298295.0,308295.0,316667.0,321667.0,324000.0,322333.0,321381.0,322381.0,324048.0,323333.0,325000.0,331967.0,345267.0,356933.0,363300.0,360000.0,353333.0,345000.0,339692.0,333025.0,326358.0,321667.0,323252.0,329918.0,339918.0,350000.0,358667.0,362667.0,362667.0
394913,1,"New York, NY",msa,NY,398493.0,398493.0,401667.0,407958.0,414625.0,412958.0,401667.0,387100.0,378433.0,371983.0,368217.0,361883.0,357333.0,355083.0,356750.0,364417.0,370833.0,374167.0,369167.0,365500.0,361833.0,363500.0,364667.0,361667.0,360000.0,360000.0,367333.0,377333.0,387000.0,,,322333.0,,367333.0,368333.0,365000.0,363333.0,361000.0,366000.0,374333.0,378333.0,380000.0,368333.0,355000.0,343333.0,340000.0,338333.0,339000.0,340667.0,348987.0,358653.0,368653.0,371667.0,368000.0,359667.0,352333.0,347333.0,345390.0,340073.0,335907.0,333667.0,341983.0,356150.0,371162.0,380828.0,377868.0,368707.0,356707.0,351333.0,352667.0,353000.0,352000.0,349000.0,352000.0,361833.0,373167.0,383167.0,379333.0,369667.0,359000.0,357333.0,360667.0,359167.0,357500.0,354167.0,360300.0,371050.0,382717.0,389750.0,387000.0,378667.0,369667.0,366333.0,366333.0,366333.0,363000.0,362583.0,365917.0,377917.0,389967.0,396633.0,392591.0,384291.0,377624.0,373333.0,375000.0,373333.0,373333.0,374333.0,380667.0,394000.0,406333.0,414400.0,409400.0,397733.0,389167.0,385500.0,387167.0,384667.0,388317.0,389983.0,396650.0,405000.0,415000.0,421667.0,415967.0,405967.0,399050.0,394750.0,393083.0,391667.0,391333.0,393000.0,395667.0,407667.0,417667.0,425000.0,420000.0,414000.0,408333.0,408333.0,411000.0,411667.0,413333.0,416667.0,421667.0,428333.0,433000.0,441333.0,448667.0,455667.0,462333.0,465000.0,468000.0,468167.0,469833.0,475167.0,481667.0,496667.0,510000.0,521667.0,523000.0,518000.0,511333.0,507000.0,507000.0,508000.0,511000.0,521000.0,535000.0,551667.0,562800.0,567800.0,559467.0,543333.0,528333.0,518333.0,516667.0,511667.0,513333.0,519667.0,539667.0,563000.0,583333.0,598333.0
753899,2,"Los Angeles, CA",msa,CA,498333.0,495000.0,490333.0,480333.0,467000.0,452667.0,441000.0,426000.0,416667.0,400333.0,398667.0,393333.0,394667.0,396667.0,405333.0,413000.0,412667.0,412000.0,407667.0,405833.0,399083.0,394750.0,388250.0,387333.0,388500.0,396833.0,396833.0,400000.0,396667.0,398333.0,391667.0,389000.0,384000.0,380667.0,376667.0,376667.0,380000.0,383333.0,385000.0,388333.0,385000.0,381667.0,371667.0,366667.0,358333.0,353333.0,350000.0,354333.0,364333.0,373667.0,379333.0,384333.0,387500.0,387833.0,387000.0,387833.0,393083.0,393917.0,397250.0,407333.0,430667.0,450667.0,465000.0,468333.0,471667.0,468667.0,465333.0,462000.0,463333.0,460000.0,463167.0,466500.0,478167.0,488333.0,494667.0,501333.0,504667.0,504667.0,501333.0,494667.0,491667.0,490000.0,493333.0,500000.0,510500.0,517167.0,524167.0,526250.0,528250.0,524250.0,519167.0,517167.0,519167.0,521667.0,523333.0,527667.0,537667.0,550333.0,558100.0,560267.0,559267.0,555500.0,556333.0,554667.0,554167.0,551167.0,550417.0,557583.0,568083.0,582167.0,592167.0,600000.0,601667.0,601667.0,596667.0,598333.0,597667.0,597667.0,601000.0,608333.0,620000.0,628333.0,637667.0,642667.0,642667.0,635000.0,630000.0,625667.0,620667.0,612667.0,608667.0,615333.0,628333.0,636667.0,642667.0,649333.0,649333.0,648333.0,642417.0,642417.0,644083.0,646333.0,649667.0,656333.0,658333.0,658333.0,660000.0,677500.0,700833.0,719167.0,726667.0,728333.0,725000.0,721667.0,729000.0,745667.0,772333.0,795000.0,813333.0,820000.0,823333.0,822000.0,823667.0,823667.0,830000.0,831667.0,841667.0,860000.0,890833.0,911833.0,913500.0,897667.0,880000.0,863333.0,851667.0,840000.0,826667.0,818333.0,816667.0,827000.0,838667.0,853000.0,872667.0,887667.0,898333.0
394463,3,"Chicago, IL",msa,IL,230833.0,233333.0,236667.0,241667.0,243333.0,236000.0,229333.0,221000.0,215833.0,208417.0,205417.0,206917.0,209333.0,212333.0,215000.0,218333.0,218667.0,215333.0,208333.0,200667.0,195667.0,196000.0,193333.0,195000.0,195000.0,200000.0,205000.0,208333.0,215000.0,206667.0,201000.0,191000.0,189333.0,186667.0,184333.0,182633.0,182633.0,184967.0,191667.0,196333.0,198000.0,189500.0,178167.0,167167.0,162333.0,159000.0,155833.0,158333.0,166333.0,177333.0,188167.0,192417.0,192250.0,184750.0,175083.0,169717.0,165550.0,163633.0,158567.0,160733.0,170400.0,183333.0,197833.0,207500.0,212167.0,205000.0,195000.0,186266.0,183433.0,181100.0,177667.0,178333.0,185667.0,199917.0,213917.0,220583.0,222500.0,213500.0,205167.0,195333.0,190833.0,187900.0,186567.0,192900.0,201500.0,213833.0,221333.0,225500.0,224167.0,217167.0,209000.0,202667.0,198333.0,195000.0,191000.0,194000.0,205333.0,218667.0,228000.0,228667.0,226333.0,217667.0,211333.0,206083.0,205417.0,204750.0,203667.0,208667.0,218167.0,229500.0,237500.0,238333.0,235833.0,227833.0,220833.0,216667.0,215000.0,215333.0,217500.0,222500.0,230500.0,237000.0,243667.0,243667.0,240000.0,231667.0,225000.0,222500.0,219500.0,218500.0,218333.0,224500.0,232167.0,239833.0,245000.0,246667.0,245000.0,238300.0,232967.0,229600.0,227967.0,225800.0,224167.0,231833.0,243000.0,251000.0,252333.0,255083.0,261750.0,264417.0,263000.0,258333.0,255833.0,252500.0,250833.0,256667.0,267333.0,280667.0,289000.0,291000.0,288333.0,281667.0,276500.0,274133.0,272467.0,270300.0,268667.0,273333.0,285833.0,298500.0,310500.0,310667.0,306333.0,294667.0,285000.0,278333.0,273333.0,270000.0,269000.0,275667.0,287333.0,300000.0,312017.0,318583.0,321917.0
394514,4,"Dallas, TX",msa,TX,142560.0,146860.0,149633.0,152800.0,152833.0,147833.0,143333.0,137967.0,136133.0,131800.0,133000.0,133500.0,137803.0,141970.0,148303.0,152667.0,152667.0,148667.0,144333.0,140425.0,138758.0,135425.0,135967.0,138300.0,144300.0,147667.0,150000.0,152333.0,153333.0,149514.0,144514.0,140181.0,141667.0,140417.0,140383.0,138267.0,140183.0,143217.0,147488.0,150655.0,151438.0,148783.0,144950.0,140167.0,139917.0,138750.0,140417.0,143667.0,149800.0,156467.0,160633.0,163333.0,162667.0,160333.0,156667.0,154500.0,153651.0,151584.0,152084.0,155267.0,164333.0,172633.0,178300.0,181633.0,181000.0,177833.0,173500.0,169833.0,169000.0,165667.0,166667.0,169333.0,176000.0,181333.0,187000.0,191000.0,192300.0,187967.0,183967.0,181333.0,183000.0,183000.0,184000.0,186667.0,194142.0,203254.0,210359.0,212884.0,211771.0,205833.0,202167.0,198333.0,199117.0,197617.0,200117.0,204550.0,212425.0,220758.0,228208.0,231167.0,230500.0,226000.0,224500.0,224000.0,225333.0,225563.0,226813.0,230480.0,237750.0,244667.0,249333.0,250667.0,250333.0,246333.0,243333.0,240600.0,242267.0,240600.0,243317.0,247650.0,255950.0,262300.0,267133.0,268833.0,265800.0,258300.0,253267.0,249633.0,250300.0,247000.0,247300.0,249967.0,257633.0,266000.0,271000.0,273333.0,271667.0,267333.0,265000.0,261642.0,262642.0,261642.0,263333.0,266000.0,272667.0,275000.0,279000.0,284000.0,291667.0,295000.0,296633.0,297300.0,297633.0,294173.0,298506.0,306506.0,320000.0,333333.0,345000.0,353333.0,353377.0,351710.0,350710.0,352333.0,355667.0,356820.0,362153.0,371370.0,391450.0,409450.0,420233.0,418333.0,409667.0,398833.0,390500.0,382500.0,373333.0,363333.0,362333.0,367233.0,377233.0,384900.0,395000.0,400000.0,400000.0
394692,5,"Houston, TX",msa,TX,143550.0,145383.0,149300.0,152333.0,153333.0,151633.0,144767.0,136854.0,130638.0,127838.0,128417.0,131288.0,138022.0,144688.0,151300.0,155567.0,157567.0,154333.0,148667.0,144333.0,141000.0,140083.0,139217.0,141717.0,144633.0,146833.0,148000.0,149683.0,150683.0,149533.0,146223.0,144223.0,145006.0,141300.0,141633.0,138300.0,142967.0,144633.0,149667.0,151751.0,151751.0,148418.0,146333.0,143667.0,144333.0,139567.0,137234.0,138234.0,145667.0,153833.0,158167.0,161167.0,159000.0,155167.0,152000.0,152667.0,153700.0,149867.0,148730.0,150530.0,160363.0,167500.0,174950.0,177617.0,178617.0,174833.0,171000.0,168000.0,167667.0,167283.0,167617.0,167950.0,172667.0,178000.0,183063.0,186729.0,189063.0,188000.0,184633.0,181217.0,183550.0,182983.0,183733.0,184442.0,189708.0,197208.0,202167.0,205833.0,204000.0,198333.0,193000.0,187786.0,188953.0,188286.0,189500.0,189583.0,194250.0,201583.0,208667.0,213333.0,213333.0,209700.0,204700.0,203033.0,204167.0,202583.0,200917.0,202750.0,209000.0,216333.0,220333.0,221667.0,220983.0,218483.0,215817.0,212500.0,210000.0,207667.0,208667.0,212000.0,220333.0,226000.0,230000.0,230750.0,229083.0,224750.0,221300.0,219100.0,219580.0,216947.0,216813.0,219333.0,226250.0,233583.0,238500.0,239922.0,238588.0,234338.0,230333.0,226983.0,228983.0,228067.0,229417.0,229917.0,235500.0,237167.0,241333.0,249167.0,257167.0,258800.0,256967.0,257800.0,260833.0,259500.0,262000.0,269000.0,281317.0,291650.0,299317.0,302667.0,302667.0,297667.0,296417.0,298083.0,303083.0,304000.0,307633.0,310967.0,322967.0,332667.0,342333.0,343583.0,336917.0,329583.0,321000.0,316000.0,310667.0,306300.0,305300.0,307300.0,314000.0,321667.0,328333.0,333333.0,333333.0
395209,6,"Washington, DC",msa,VA,353667.0,357667.0,364333.0,367775.0,362775.0,346108.0,327333.0,310983.0,304317.0,300317.0,296667.0,296667.0,296667.0,305000.0,313333.0,323667.0,325333.0,317533.0,304908.0,295075.0,290542.0,284500.0,282667.0,281333.0,293000.0,301333.0,313300.0,324383.0,326050.0,324417.0,316667.0,319983.0,320400.0,310900.0,302583.0,300500.0,311667.0,325540.0,338873.0,346540.0,344333.0,331000.0,316667.0,308333.0,303333.0,299317.0,292650.0,300983.0,315333.0,337000.0,352000.0,356667.0,353333.0,341667.0,331667.0,327000.0,325333.0,323700.0,320033.0,325033.0,340000.0,358333.0,374439.0,380949.0,379282.0,365510.0,354000.0,347000.0,347167.0,344667.0,341333.0,342333.0,353133.0,368467.0,381633.0,385450.0,380617.0,367283.0,359167.0,353333.0,356667.0,352333.0,352833.0,354467.0,366367.0,378200.0,385900.0,384667.0,376700.0,365517.0,358517.0,356450.0,354416.0,352749.0,349115.0,352666.0,361000.0,374333.0,384667.0,386333.0,381667.0,370000.0,362000.0,357000.0,358667.0,356667.0,353333.0,355000.0,368300.0,384963.0,397630.0,399330.0,394333.0,381333.0,371333.0,368000.0,371667.0,371000.0,369333.0,374300.0,387633.0,400967.0,409333.0,408333.0,404667.0,391333.0,384667.0,378333.0,382500.0,380833.0,380083.0,382083.0,393930.0,406346.0,416021.0,417508.0,414175.0,401667.0,396333.0,394667.0,399667.0,394967.0,394966.0,403300.0,420000.0,431650.0,434650.0,440567.0,445550.0,447547.0,443297.0,438330.0,435000.0,427815.0,422815.0,429481.0,447500.0,470667.0,485667.0,489833.0,483333.0,471667.0,466333.0,463000.0,461333.0,450000.0,448724.0,463433.0,495099.0,523042.0,533333.0,527000.0,513667.0,495333.0,486500.0,478167.0,472167.0,460167.0,461833.0,474600.0,501433.0,524767.0,543000.0,546667.0,539967.0
394974,7,"Philadelphia, PA",msa,PA,208800.0,214467.0,220333.0,227167.0,230667.0,226333.0,219500.0,210333.0,205000.0,200333.0,197417.0,197417.0,199750.0,206000.0,214333.0,220333.0,221667.0,216333.0,209333.0,203000.0,200000.0,203333.0,203655.0,204988.0,204955.0,207950.0,215783.0,221483.0,226500.0,222333.0,215333.0,208983.0,205650.0,205183.0,202867.0,199533.0,197982.0,200315.0,210315.0,216967.0,220800.0,213633.0,206667.0,199167.0,196333.0,195000.0,191667.0,190000.0,191667.0,201667.0,213333.0,221458.0,223125.0,217792.0,209667.0,205000.0,203667.0,201667.0,195500.0,194000.0,197667.0,208250.0,219750.0,229750.0,233333.0,225000.0,215000.0,205708.0,203458.0,201792.0,197750.0,195833.0,197500.0,206667.0,218542.0,227495.0,229995.0,223220.0,215100.0,210570.0,207970.0,206470.0,199333.0,198667.0,200000.0,210000.0,220333.0,227750.0,229417.0,223917.0,218333.0,211667.0,206500.0,202333.0,199000.0,198333.0,202333.0,212333.0,225333.0,233000.0,234667.0,228667.0,222967.0,218300.0,217050.0,212750.0,207739.0,206956.0,213589.0,223933.0,234967.0,240667.0,241333.0,233000.0,225667.0,221667.0,221333.0,219633.0,216300.0,217300.0,220667.0,228333.0,236333.0,243000.0,245333.0,240000.0,233300.0,229300.0,226633.0,225000.0,221667.0,224242.0,229242.0,237575.0,247333.0,255667.0,259982.0,252648.0,245148.0,240833.0,240800.0,241300.0,237967.0,241333.0,251000.0,258500.0,263500.0,267500.0,275833.0,279833.0,276500.0,273158.0,270825.0,269158.0,265000.0,264667.0,269633.0,278846.0,292513.0,302546.0,310000.0,303917.0,296917.0,290883.0,288633.0,286633.0,281000.0,282667.0,290667.0,307333.0,325000.0,334333.0,336000.0,328333.0,321300.0,316300.0,312633.0,308000.0,303000.0,305000.0,311000.0,322667.0,337667.0,351633.0,358300.0
394856,8,"Miami, FL",msa,FL,243333.0,242833.0,246925.0,248592.0,247425.0,236667.0,226633.0,216633.0,209967.0,197333.0,188000.0,179667.0,174000.0,171667.0,176667.0,183333.0,185000.0,180000.0,173667.0,168000.0,166000.0,161333.0,158667.0,155667.0,156667.0,159000.0,160667.0,162333.0,161667.0,158333.0,155250.0,151917.0,150250.0,145833.0,142500.0,136833.0,139333.0,144333.0,151667.0,153333.0,151667.0,146667.0,143333.0,140333.0,141000.0,140967.0,140633.0,139967.0,143333.0,149333.0,157667.0,161485.0,162152.0,160485.0,160000.0,161667.0,164333.0,163333.0,161667.0,162333.0,169333.0,178000.0,187967.0,195300.0,199967.0,197790.0,192807.0,189473.0,191017.0,191833.0,190167.0,190833.0,194667.0,206333.0,216333.0,225000.0,223333.0,218333.0,215000.0,215000.0,216667.0,216500.0,217875.0,218542.0,221208.0,227067.0,233067.0,237900.0,237333.0,233167.0,228833.0,226417.0,227250.0,227250.0,227667.0,227667.0,231333.0,236000.0,242667.0,246000.0,246667.0,245833.0,244167.0,242467.0,241633.0,241783.0,241817.0,243150.0,246333.0,252333.0,260000.0,263500.0,265833.0,260333.0,256833.0,254167.0,256667.0,258333.0,258333.0,259000.0,262333.0,266667.0,271667.0,273333.0,273333.0,269417.0,269417.0,270417.0,271000.0,268667.0,266667.0,269333.0,273667.0,278000.0,282000.0,286333.0,288000.0,285333.0,284833.0,285800.0,286800.0,285133.0,285833.0,290833.0,298333.0,303333.0,306667.0,311667.0,318333.0,321667.0,323333.0,323333.0,325667.0,327333.0,330667.0,333333.0,340000.0,345000.0,353333.0,356667.0,359667.0,358000.0,358000.0,360950.0,367617.0,372617.0,379167.0,387500.0,395833.0,408333.0,418300.0,423800.0,420467.0,413833.0,413333.0,411667.0,408333.0,408333.0,413333.0,425000.0,436000.0,446000.0,455833.0,459167.0,459833.0
394347,9,"Atlanta, GA",msa,GA,172300.0,175933.0,179283.0,179500.0,176033.0,167717.0,161624.0,153341.0,150624.0,146817.0,146900.0,146617.0,146467.0,148833.0,152500.0,158333.0,159333.0,155817.0,151483.0,148817.0,144867.0,139392.0,135025.0,134158.0,139300.0,144000.0,146300.0,143967.0,138633.0,133697.0,127030.0,124697.0,125417.0,126417.0,124067.0,120483.0,118817.0,121167.0,124667.0,128000.0,132250.0,132583.0,131917.0,128576.0,125242.0,122176.0,120600.0,125600.0,135967.0,146867.0,154986.0,158353.0,156119.0,150667.0,143833.0,141068.0,143068.0,141902.0,145000.0,150667.0,162000.0,173667.0,181000.0,187633.0,185600.0,178767.0,170467.0,164167.0,164000.0,162333.0,162333.0,165000.0,173167.0,183225.0,190642.0,193475.0,190768.0,183351.0,175685.0,172333.0,172333.0,172000.0,173000.0,176333.0,183333.0,193333.0,199333.0,202667.0,197633.0,191633.0,184967.0,182500.0,183667.0,183250.0,182750.0,183250.0,190333.0,199208.0,204875.0,207508.0,203300.0,196267.0,189467.0,187800.0,188833.0,188333.0,188033.0,191700.0,199657.0,206992.0,212992.0,215368.0,215000.0,210667.0,207667.0,206625.0,208958.0,209592.0,212300.0,216600.0,223967.0,231467.0,236167.0,236500.0,232333.0,228667.0,226333.0,225333.0,224000.0,222000.0,221967.0,226300.0,232967.0,242333.0,248333.0,252000.0,250000.0,245667.0,241967.0,241300.0,242300.0,241000.0,242333.0,247000.0,256667.0,259000.0,260667.0,263967.0,271633.0,275300.0,276667.0,276667.0,276750.0,275417.0,278083.0,286333.0,299217.0,312217.0,323600.0,330717.0,331383.0,329350.0,330350.0,335350.0,339333.0,338333.0,340000.0,346217.0,359550.0,374550.0,385000.0,387667.0,381000.0,371000.0,361833.0,355167.0,351333.0,344500.0,344100.0,347900.0,359233.0,367967.0,378000.0,383333.0,385000.0
394404,10,"Boston, MA",msa,MA,322633.0,334087.0,344720.0,351420.0,353300.0,338333.0,325000.0,311667.0,306667.0,304833.0,301067.0,296400.0,295567.0,299417.0,313750.0,323083.0,329667.0,323333.0,311333.0,298750.0,301417.0,308417.0,310208.0,306708.0,306125.0,313583.0,329417.0,345667.0,356667.0,345000.0,329208.0,319875.0,316542.0,315000.0,303333.0,301750.0,304250.0,318417.0,333333.0,345583.0,349750.0,341875.0,322125.0,311125.0,302333.0,302333.0,292333.0,294000.0,301500.0,318000.0,339565.0,350398.0,352898.0,334667.0,322000.0,317333.0,318667.0,315667.0,308167.0,305167.0,315833.0,330000.0,350667.0,361167.0,367833.0,357167.0,346333.0,335333.0,334667.0,338333.0,334000.0,333000.0,331333.0,345000.0,361667.0,375000.0,380000.0,366667.0,353333.0,344167.0,346500.0,351500.0,347333.0,343333.0,344983.0,358317.0,376650.0,388333.0,395000.0,382000.0,367000.0,357333.0,358667.0,362000.0,351667.0,349650.0,354650.0,372983.0,393333.0,405000.0,408333.0,396667.0,382992.0,378992.0,378992.0,383589.0,377256.0,380556.0,384633.0,399917.0,414950.0,426617.0,428333.0,416667.0,406667.0,405667.0,410333.0,412000.0,405333.0,405333.0,416667.0,434333.0,454633.0,463300.0,466600.0,449967.0,436133.0,426167.0,423500.0,425300.0,420300.0,424633.0,428333.0,446667.0,463333.0,475000.0,474250.0,461750.0,450083.0,443167.0,445667.0,449000.0,448333.0,456667.0,473000.0,486333.0,496333.0,501667.0,515000.0,519333.0,514333.0,507000.0,504300.0,503967.0,506300.0,513000.0,531667.0,554333.0,579333.0,591000.0,593333.0,576000.0,562667.0,557667.0,561667.0,561667.0,554817.0,563483.0,588483.0,620333.0,648333.0,656656.0,651656.0,626656.0,606333.0,596333.0,586333.0,576667.0,560000.0,570333.0,592833.0,626167.0,652500.0,670000.0,674175.0
394976,11,"Phoenix, AZ",msa,AZ,225667.0,226549.0,226549.0,221549.0,215667.0,207333.0,203333.0,195333.0,185333.0,173667.0,166667.0,162933.0,161267.0,159800.0,160200.0,158633.0,155067.0,151733.0,148300.0,146000.0,142667.0,140667.0,139667.0,140667.0,142567.0,144233.0,144233.0,141667.0,137667.0,135000.0,134333.0,134333.0,133000.0,131333.0,130333.0,129667.0,129067.0,127367.0,126033.0,123967.0,122667.0,121000.0,120133.0,121133.0,122800.0,125333.0,127300.0,131883.0,137883.0,146250.0,151667.0,154000.0,154333.0,155242.0,157725.0,160725.0,162483.0,162667.0,163650.0,167650.0,174283.0,179967.0,184933.0,188300.0,188300.0,187667.0,187333.0,188333.0,189900.0,189900.0,189567.0,189667.0,191667.0,195000.0,197333.0,198667.0,199667.0,197833.0,196500.0,194133.0,195967.0,197300.0,199667.0,201333.0,203833.0,208833.0,212167.0,215000.0,214000.0,213667.0,213667.0,214000.0,215992.0,215992.0,217325.0,217083.0,220417.0,224750.0,228333.0,228333.0,228333.0,229333.0,231000.0,231000.0,230000.0,229667.0,229667.0,231333.0,233333.0,237979.0,241979.0,244646.0,245000.0,244333.0,245667.0,246667.0,248300.0,249300.0,252467.0,254833.0,257500.0,260000.0,264333.0,267833.0,268017.0,266683.0,265388.0,265619.0,265936.0,266065.0,265983.0,267000.0,270000.0,274667.0,278667.0,281333.0,283000.0,284000.0,286083.0,286717.0,288383.0,290633.0,295000.0,300000.0,301667.0,301667.0,303333.0,309667.0,318000.0,324658.0,329992.0,333325.0,335000.0,338348.0,345015.0,355015.0,365333.0,378667.0,391000.0,402133.0,408800.0,415160.0,421676.0,426343.0,430523.0,434740.0,443407.0,455533.0,468333.0,481667.0,489250.0,487132.0,474798.0,460215.0,452300.0,442967.0,431633.0,422333.0,419667.0,424667.0,428633.0,434633.0,442633.0,446333.0,448000.0
395057,12,"San Francisco, CA",msa,CA,534833.0,525000.0,510000.0,499000.0,472333.0,437333.0,395000.0,363333.0,338333.0,309000.0,290667.0,282150.0,293817.0,312150.0,344000.0,366667.0,378333.0,378333.0,375678.0,380249.0,380249.0,367904.0,351667.0,348333.0,361667.0,386667.0,400667.0,414000.0,408667.0,401333.0,391333.0,378333.0,370833.0,350833.0,339167.0,333667.0,343667.0,358500.0,368167.0,372833.0,371083.0,361083.0,349750.0,345000.0,339167.0,328500.0,315167.0,320000.0,345667.0,382333.0,409667.0,423000.0,416333.0,409167.0,405833.0,413167.0,417450.0,405783.0,398450.0,411667.0,465000.0,516667.0,555000.0,565417.0,558750.0,542083.0,531333.0,529667.0,521333.0,505000.0,495000.0,515000.0,550000.0,582333.0,596500.0,601500.0,602500.0,593000.0,584667.0,573000.0,564333.0,542667.0,539333.0,559383.0,599383.0,627716.0,638333.0,638333.0,633333.0,619333.0,607667.0,607667.0,608333.0,598333.0,586667.0,591667.0,621000.0,649333.0,676000.0,683333.0,670000.0,645000.0,630000.0,635000.0,636667.0,622633.0,615967.0,632633.0,678167.0,710500.0,727167.0,724000.0,715000.0,700000.0,726667.0,766667.0,795667.0,769000.0,758970.0,786636.0,836636.0,870000.0,886667.0,886000.0,869333.0,846000.0,841167.0,839500.0,827833.0,796296.0,786296.0,802962.0,845667.0,877000.0,892000.0,879667.0,855833.0,832500.0,837500.0,845000.0,845667.0,816467.0,806300.0,820633.0,854317.0,869817.0,887483.0,911333.0,935333.0,939333.0,927667.0,928333.0,920000.0,906667.0,901667.0,935000.0,1016667.0,1083333.0,1123333.0,1116667.0,1100000.0,1075000.0,1066667.0,1061667.0,1038333.0,1005000.0,1004167.0,1056167.0,1147833.0,1212000.0,1233333.0,1185000.0,1110000.0,1063333.0,1054333.0,1062667.0,1022667.0,963333.0,919667.0,952667.0,1012667.0,1073000.0,1102417.0,1108750.0,1105417.0
